id,name,streaming_services,poster
tt0304141,Harry Potter and the Prisoner of Azkaban,"iTunes, Amazon Instant Video, Google Play",https://m.media-amazon.com/images/M/MV5BMTY4NTIwODg0N15BMl5BanBnXkFtZTcwOTc0MjEzMw@@._V1_.jpg
tt0061852,The Jungle Book,"iTunes, Google Play, Amazon Instant Video, Disney+",https://m.media-amazon.com/images/M/MV5BMTg3MDI5ODEtMDU4ZC00NDA1LWFhZTQtZDIyZjk0NDgzZTE2XkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_.jpg
tt0450259,Blood Diamond,"Amazon Instant Video, Google Play, iTunes, Netflix",https://m.media-amazon.com/images/M/MV5BZDMxOGZhNWYtMzRlYy00Mzk5LWJjMjEtNmQ4NDU4M2QxM2UzXkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_.jpg
tt0073707,Sholay,"Amazon Instant Video, Google Play, iTunes",https://m.media-amazon.com/images/M/MV5BODhlNjJkZTEtMWQ3Ni00MTA2LTg4YTMtYTQzYzk1ZTM4MDQzXkEyXkFqcGdeQXVyODAzNzAwOTU@._V1_.jpg
tt0087843,Once Upon a Time in America,Netflix,https://m.media-amazon.com/images/M/MV5BMGFkNWI4MTMtNGQ0OC00MWVmLTk3MTktOGYxN2Y2YWVkZWE2XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_.jpg
tt2096673,Inside Out,"Amazon Instant Video, Disney+, Google Play, iTunes",https://m.media-amazon.com/images/M/MV5BOTgxMDQwMDk0OF5BMl5BanBnXkFtZTgwNjU5OTg2NDE@._V1_.jpg
tt0068327,Cabaret,"iTunes, Google Play, Amazon Instant Video",https://m.media-amazon.com/images/M/MV5BYzEzZWU3ZTctMGRmZi00YTBiLThhN2UtNzRmNjI5ZGRhOTJlXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_.jpg
tt0102926,The Silence of the Lambs,"Amazon Instant Video, iTunes, Google Play, Amazon Prime Video",https://m.media-amazon.com/images/M/MV5BNjNhZTk0ZmEtNjJhMi00YzFlLWE1MmEtYzM1M2ZmMGMwMTU4XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_.jpg
tt0073341,The Man Who Would Be King,"Amazon Instant Video, Google Play, iTunes",https://m.media-amazon.com/images/M/MV5BZWQzYjBjZmQtZDFiOS00ZDQ1LWI4MDAtMDk1NGE1NDBhYjNhL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_.jpg
tt0861739,Elite Squad,"iTunes, Amazon Instant Video, Google Play",https://m.media-amazon.com/images/M/MV5BYmI1ODU5ZjMtNWUyNC00YzllLThjNzktODE1M2E4OTVmY2E5XkEyXkFqcGdeQXVyMTExNzQzMDE0._V1_.jpg
tt0120338,Titanic,"Amazon Instant Video, Google Play, iTunes",https://m.media-amazon.com/images/M/MV5BMDdmZGU3NDQtY2E5My00ZTliLWIzOTUtMTY4ZGI1YjdiNjk3XkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_.jpg
tt0062229,Le Samurai,"Amazon Instant Video, iTunes, Google Play",https://m.media-amazon.com/images/M/MV5BODJlZjg1NmQtNGE4MS00YTNiLWEzN2ItYTZiYjJmZTBiMWI4XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_.jpg
tt0092991,Evil Dead II,"Google Play, Amazon Instant Video, iTunes",https://m.media-amazon.com/images/M/MV5BMWY3ODZlOGMtNzJmOS00ZTNjLWI3ZWEtZTJhZTk5NDZjYWRjXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_.jpg
tt1280558,A Wednesday,"iTunes, Netflix",https://m.media-amazon.com/images/M/MV5BOTcwMzdiMWItMjZlOS00MzAzLTg5OTItNTA4OGYyMjBhMmRiXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_.jpg
tt0307901,25th Hour,"iTunes, Google Play, Amazon Instant Video",https://m.media-amazon.com/images/M/MV5BNmE0YjdlYTktMTU4Ni00Mjk2LWI3NWMtM2RjNmFiOTk4YjYxL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_.jpg
tt0395169,Hotel Rawanda,"Amazon Instant Video, Google Play, iTunes",https://m.media-amazon.com/images/M/MV5BZGJjYmIzZmQtNWE4Yy00ZGVmLWJkZGEtMzUzNmQ4ZWFlMjRhXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_.jpg
tt0056058,Harakiri,"Amazon Instant Video, iTunes",https://m.media-amazon.com/images/M/MV5BYjBmYTQ1NjItZWU5MS00YjI0LTg2OTYtYmFkN2JkMmNiNWVkXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_.jpg
tt0073195,Jaws,"Amazon Instant Video, Google Play, iTunes, Netflix, Amazon Prime Video",https://m.media-amazon.com/images/M/MV5BMmVmODY1MzEtYTMwZC00MzNhLWFkNDMtZjAwM2EwODUxZTA5XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_.jpg
tt1865505,Song of the Sea,"Google Play, Amazon Instant Video, iTunes",https://m.media-amazon.com/images/M/MV5BMTQ2MDMwNjEwNV5BMl5BanBnXkFtZTgwOTkxMzI0MzE@._V1_.jpg
tt2948356,Zootropolis,"Amazon Instant Video, Disney+, iTunes, Google Play",https://m.media-amazon.com/images/M/MV5BOTMyMjEyNzIzMV5BMl5BanBnXkFtZTgwNzIyNjU0NzE@._V1_.jpg
tt1365050,Beasts of No Nation,Netflix,https://m.media-amazon.com/images/M/MV5BMTYwMzMzMDI0NF5BMl5BanBnXkFtZTgwNDQ3NjI3NjE@._V1_.jpg
tt0067093,Fiddler on the Roof,"Amazon Instant Video, iTunes, Google Play",https://m.media-amazon.com/images/M/MV5BODQ5NGUzMzQtZTJjZC00MTk0LThjNmMtYzRjMjI1YTZiNmM5XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_.jpg
tt0096438,Who Framed Roger Rabbit,"Google Play, Disney+, Amazon Instant Video, iTunes, Amazon Prime Video",https://m.media-amazon.com/images/M/MV5BMDhiOTM2OTctODk3Ny00NWI4LThhZDgtNGQ4NjRiYjFkZGQzXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_.jpg
tt1392190,Mad Max: Fury Road,"iTunes, Google Play, Amazon Instant Video",https://m.media-amazon.com/images/M/MV5BN2EwM2I5OWMtMGQyMi00Zjg1LWJkNTctZTdjYTA4OGUwZjMyXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_.jpg
tt9263550,Rocketry: The Nambi Effect,Amazon Prime Video,https://m.media-amazon.com/images/M/MV5BNTk2MjUxMjEtZDU5OC00MzYxLTkwMWYtMGM5YWQ0MWMyN2I1XkEyXkFqcGdeQXVyMTE0MzY0NjE1._V1_.jpg
tt0038650,It's a Wonderful Life,"Amazon Prime Video, Amazon Instant Video, Google Play, iTunes",https://m.media-amazon.com/images/M/MV5BZjc4NDZhZWMtNGEzYS00ZWU2LThlM2ItNTA0YzQ0OTExMTE2XkEyXkFqcGdeQXVyNjUwMzI2NzU@._V1_.jpg
tt0072443,,,https://m.media-amazon.com/images/M/MV5BOGRiNDc0ZmMtZWVmNS00ZmRkLWEwNjQtODdmYTIyZGJjMjc5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg
tt2278871,Blue Is the Warmest Colour,"Amazon Instant Video, iTunes",https://m.media-amazon.com/images/M/MV5BMTQ5NTg5ODk4OV5BMl5BanBnXkFtZTgwODc4MTMzMDE@._V1_.jpg
tt0780504,Drive,"Amazon Instant Video, Google Play, iTunes",https://m.media-amazon.com/images/M/MV5BZjY5ZjQyMjMtMmEwOC00Nzc2LTllYTItMmU2MzJjNTg1NjY0XkEyXkFqcGdeQXVyNjQ1MTMzMDQ@._V1_.jpg
tt2872718,Nightcrawler,"Amazon Instant Video, Google Play, iTunes, Netflix",https://m.media-amazon.com/images/M/MV5BN2U1YzdhYWMtZWUzMi00OWI1LWFkM2ItNWVjM2YxMGQ2MmNhXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_.jpg
tt0053125,North by Northwest,"iTunes, Google Play, Amazon Instant Video",https://m.media-amazon.com/images/M/MV5BZDA3NDExMTUtMDlhOC00MmQ5LWExZGUtYmI1NGVlZWI4OWNiXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_.jpg
tt0209144,Memento,"Amazon Instant Video, Google Play, iTunes",https://m.media-amazon.com/images/M/MV5BZTcyNjk1MjgtOWI3Mi00YzQwLWI5MTktMzY4ZmI2NDAyNzYzXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_.jpg
tt0086879,Amadeus,"iTunes, Google Play, Amazon Instant Video",https://m.media-amazon.com/images/M/MV5BNWJlNzUzNGMtYTAwMS00ZjI2LWFmNWQtODcxNWUxODA5YmU1XkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_.jpg
tt6966692,Green Book,"iTunes, Google Play, Amazon Instant Video",https://m.media-amazon.com/images/M/MV5BYzIzYmJlYTYtNGNiYy00N2EwLTk4ZjItMGYyZTJiOTVkM2RlXkEyXkFqcGdeQXVyODY1NDk1NjE@._V1_.jpg
tt0037008,Laura,"iTunes, Google Play, Amazon Instant Video",https://m.media-amazon.com/images/M/MV5BNjYwY2VmOGEtZTM1Mi00YmZhLWFkY2QtNmNlYzA0NmE5MTNlXkEyXkFqcGdeQXVyMzg1ODEwNQ@@._V1_.jpg
tt0470752,Ex Machina,"Amazon Instant Video, Google Play, iTunes",https://m.media-amazon.com/images/M/MV5BMTUxNzc0OTIxMV5BMl5BanBnXkFtZTgwNDI3NzU2NDE@._V1_.jpg
tt0452623,Gone Baby Gone,"Google Play, Amazon Instant Video, iTunes",https://m.media-amazon.com/images/M/MV5BYmM2NDNiNGItMTRhMi00ZDA2LTgzOWMtZTE2ZjFhMDQ2M2U5XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_.jpg
tt0101921,Fried Green Tomatoes at the Cafe,"iTunes, Google Play, Amazon Instant Video",https://m.media-amazon.com/images/M/MV5BOWQ1ZWE0MTQtMmEwOS00YjA3LTgyZTAtNjY5ODEyZTJjNDI2XkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_.jpg
tt2582782,Hell or High Water,"Amazon Instant Video, Netflix, Google Play, iTunes",https://m.media-amazon.com/images/M/MV5BMTg4NDA1OTA5NF5BMl5BanBnXkFtZTgwMDQ2MDM5ODE@._V1_.jpg
tt2356180,,,https://m.media-amazon.com/images/M/MV5BMTY1Nzg4MjcwN15BMl5BanBnXkFtZTcwOTc1NTk1OQ@@._V1_.jpg
tt2084970,The Imitation Game,"Amazon Instant Video, iTunes, Google Play, Netflix",https://m.media-amazon.com/images/M/MV5BOTgwMzFiMWYtZDhlNS00ODNkLWJiODAtZDVhNzgyNzJhYjQ4L2ltYWdlXkEyXkFqcGdeQXVyNzEzOTYxNTQ@._V1_.jpg
tt6751668,Parasite,"iTunes, Google Play, Amazon Instant Video",https://m.media-amazon.com/images/M/MV5BYWZjMjk3ZTItODQ2ZC00NTY5LWE0ZDYtZTI3MjcwN2Q5NTVkXkEyXkFqcGdeQXVyODk4OTc3MTY@._V1_.jpg
tt0083944,First Blood,"iTunes, Google Play, Amazon Instant Video",https://m.media-amazon.com/images/M/MV5BODBmOWU2YWMtZGUzZi00YzRhLWJjNDAtYTUwNWVkNDcyZmU5XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_.jpg
tt0080684,Star Wars: Episode V - The Empire Strikes Back,"iTunes, Google Play, Amazon Instant Video, Disney+",https://m.media-amazon.com/images/M/MV5BYmU1NDRjNDgtMzhiMi00NjZmLTg5NGItZDNiZjU5NTU4OTE0XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_.jpg
tt0914798,The Boy in the Striped Pyjamas,"iTunes, Google Play, Amazon Instant Video",https://m.media-amazon.com/images/M/MV5BMTMzMTc3MjA5NF5BMl5BanBnXkFtZTcwOTk3MDE5MQ@@._V1_.jpg
tt0109445,Clerks,"iTunes, Google Play, Amazon Instant Video, AppleTV+",https://m.media-amazon.com/images/M/MV5BNzE1Njk0NmItNDhlMC00ZmFlLWI4ZTUtYTY4ZjgzNjkyMTU1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg
tt0848228,Avengers Assemble,"Disney+, Google Play, iTunes, Amazon Instant Video",https://m.media-amazon.com/images/M/MV5BNDYxNjQyMjAtNTdiOS00NGYwLWFmNTAtNThmYjU5ZGI2YTI1XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_.jpg
tt0071853,Monty Python's The Holy Grail,"Netflix, Amazon Instant Video, Google Play, iTunes",https://m.media-amazon.com/images/M/MV5BN2IyNTE4YzUtZWU0Mi00MGIwLTgyMmQtMzQ4YzQxYWNlYWE2XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_.jpg
tt4857264,The Invisible Guest,"iTunes, Google Play, Amazon Instant Video, Netflix",https://m.media-amazon.com/images/M/MV5BOTEwYTkzMTMtODEzNC00YWM2LTgxNDMtZWNkNTQzNDVjMWQ2L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMDY4NTQ1MA@@._V1_.jpg
tt0374887,Munna Bhai M.B.B.S.,"Amazon Instant Video, Google Play, iTunes",https://m.media-amazon.com/images/M/MV5BMzQ4MTBlYTQtMzJkYS00OGNjLTk1MWYtNzQ0OTQ0OWEyOWU1XkEyXkFqcGdeQXVyNDgyODgxNjE@._V1_.jpg
tt0247586,,,https://m.media-amazon.com/images/M/MV5BMWRlZDVkNzItNGQyYy00MTYwLTgxMmEtNDVjNTBlZTdiYzEwXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_.jpg
tt0162222,Cast Away,"Amazon Instant Video, Google Play, iTunes, Amazon Prime Video",https://m.media-amazon.com/images/M/MV5BN2Y5ZTU4YjctMDRmMC00MTg4LWE1M2MtMjk4MzVmOTE4YjkzXkEyXkFqcGdeQXVyNTc1NTQxODI@._V1_.jpg
tt9071322,Dark Waters,"iTunes, Google Play, Amazon Instant Video",https://m.media-amazon.com/images/M/MV5BODQ0M2Y5M2QtZGIwMC00MzJjLThlMzYtNmE3ZTMzZTYzOGEwXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_.jpg
tt0116231,,,https://m.media-amazon.com/images/M/MV5BYTEyOTNmNWItYjZjMS00YzQyLWI3ZDQtOWY1MWZmNWFlOGNjXkEyXkFqcGdeQXVyNDgyODgxNjE@._V1_.jpg
tt1049413,Up,"iTunes, Amazon Instant Video, Disney+, Google Play",https://m.media-amazon.com/images/M/MV5BMTk3NDE2NzI4NF5BMl5BanBnXkFtZTgwNzE1MzEyMTE@._V1_.jpg
tt0206634,Children of Men,"iTunes, Amazon Instant Video, Google Play, Amazon Prime Video",https://m.media-amazon.com/images/M/MV5BZjUzY2ZhZDAtZDRlNS00MzEzLTliZjItMzMyYzM2OTdkZGJjXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_.jpg
tt0083987,Gandhi,"Amazon Instant Video, iTunes, Google Play",https://m.media-amazon.com/images/M/MV5BOGVmZGU2M2EtZTVjYy00OWU2LWI0YjEtZjQ4YjNmODhmMzhkXkEyXkFqcGdeQXVyNjk1Njg5NTA@._V1_.jpg
tt0068473,Deliverance,"iTunes, Amazon Instant Video, Netflix, Google Play",https://m.media-amazon.com/images/M/MV5BNTFjOWQxYWMtMzNkZC00ZTEzLWJkOTgtYWZiOGYyOGVlZjVmXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_.jpg
tt0099348,Dances with Wolves,"Google Play, Amazon Instant Video, iTunes",https://m.media-amazon.com/images/M/MV5BMTY3OTI5NDczN15BMl5BanBnXkFtZTcwNDA0NDY3Mw@@._V1_.jpg
tt0167260,The Lord of the Rings: The Return of the King,"iTunes, Google Play, Amazon Prime Video, Amazon Instant Video",https://m.media-amazon.com/images/M/MV5BNzA5ZDNlZWMtM2NhNS00NDJjLTk4NDItYTRmY2EwMWZlMTY3XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_.jpg
tt3521164,Moana,"Amazon Instant Video, iTunes, Google Play, Disney+",https://m.media-amazon.com/images/M/MV5BMjI4MzU5NTExNF5BMl5BanBnXkFtZTgwNzY1MTEwMDI@._V1_.jpg
tt2576852,The Tale of the Princess Kaguya,"Google Play, Amazon Instant Video, iTunes",https://m.media-amazon.com/images/M/MV5BNThmMWMyMWMtOWRiNy00MGY0LTg1OTUtNjYzODg2MjdlZGU5XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_.jpg
tt0103064,Terminator 2: Judgment Day,"Google Play, Amazon Instant Video, iTunes, Netflix",https://m.media-amazon.com/images/M/MV5BMGU2NzRmZjUtOGUxYS00ZjdjLWEwZWItY2NlM2JhNjkxNTFmXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_.jpg
tt0066206,Patton,"iTunes, Google Play, Amazon Instant Video",https://m.media-amazon.com/images/M/MV5BMmNhZmJhMmYtNjlkMC00MjhjLTk1NzMtMTNlMzYzNjZlMjNiXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg
tt1305806,The Secret in Their Eyes,"iTunes, Google Play, Amazon Instant Video",https://m.media-amazon.com/images/M/MV5BY2FhZGI5M2QtZWFiZS00NjkwLWE4NWQtMzg3ZDZjNjdkYTJiXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_.jpg
tt0100998,Dreams,"Amazon Instant Video, iTunes, Google Play",https://m.media-amazon.com/images/M/MV5BZWY3NDU0ZWUtMDdlYS00NmIwLTg4YjktN2M4YzAxOGZjNmI0XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_.jpg
tt8178634,RRR,Netflix,https://m.media-amazon.com/images/M/MV5BODUwNDNjYzctODUxNy00ZTA2LWIyYTEtMDc5Y2E5ZjBmNTMzXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_.jpg
tt7286456,Joker,"Amazon Instant Video, Google Play, iTunes",https://m.media-amazon.com/images/M/MV5BNGVjNWI4ZGUtNzE0MS00YTJmLWE0ZDctN2ZiYTk2YmI3NTYyXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_.jpg
tt1675434,,,https://m.media-amazon.com/images/M/MV5BMTYxNDA3MDQwNl5BMl5BanBnXkFtZTcwNTU4Mzc1Nw@@._V1_.jpg
tt0063442,Planet of the Apes,"Amazon Instant Video, iTunes, Google Play",https://m.media-amazon.com/images/M/MV5BMTg0NjUwMzg5NF5BMl5BanBnXkFtZTgwNDQ0NjcwMTE@._V1_.jpg
tt0340377,The Station Agent,"Amazon Instant Video, Google Play, iTunes",https://m.media-amazon.com/images/M/MV5BMTUzNDgyMzg3Ml5BMl5BanBnXkFtZTcwMzIxNTAwMQ@@._V1_.jpg
tt5323662,A Silent Voice: The Movie,"iTunes, Amazon Instant Video, Google Play",https://m.media-amazon.com/images/M/MV5BZGRkOGMxYTUtZTBhYS00NzI3LWEzMDQtOWRhMmNjNjJjMzM4XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_.jpg
tt2980516,The Theory of Everything,"iTunes, Amazon Instant Video, Google Play, Amazon Prime Video",https://m.media-amazon.com/images/M/MV5BMTAwMTU4MDA3NDNeQTJeQWpwZ15BbWU4MDk4NTMxNTIx._V1_.jpg
tt1602620,Amour,"iTunes, Amazon Instant Video, Google Play",https://m.media-amazon.com/images/M/MV5BMTk1NTc3NDc4MF5BMl5BanBnXkFtZTcwNjYwNDk0OA@@._V1_.jpg
tt1821549,Nebraska,"iTunes, Google Play, Amazon Prime Video, Amazon Instant Video",https://m.media-amazon.com/images/M/MV5BOGQzODdlMDktNzU4ZC00N2M3LWFkYTAtYTM1NTE0ZWI5YTg4XkEyXkFqcGdeQXVyMTA1NTM1NDI2._V1_.jpg
tt0099077,Awakenings,"Google Play, iTunes, Netflix, Amazon Instant Video",https://m.media-amazon.com/images/M/MV5BMWUxOTk2NzUtZDBjYi00MzIwLWFlODYtZjFmNDM5MjlkYjJjXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_.jpg
tt0328107,Man on Fire,"iTunes, Google Play, Amazon Prime Video, Amazon Instant Video",https://m.media-amazon.com/images/M/MV5BODFlMmEwMDgtYjhmZi00ZTE5LTk2NWQtMWE1Y2M0NjkzOGYxXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_.jpg
tt0040725,The Red Shoes,"Amazon Instant Video, Google Play, iTunes",https://m.media-amazon.com/images/M/MV5BOWRmNGEwZjUtZjEwNS00OGZmLThhMmEtZTJlMTU5MGQ3ZWUwXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_.jpg
tt1327035,Dev.D,Netflix,https://m.media-amazon.com/images/M/MV5BNmU3YmIxMWQtYjhhMC00NWQyLTk3NjAtZjM4ZDQ5OTEwNjFhXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_.jpg
tt0460791,,,https://m.media-amazon.com/images/M/MV5BMjAzODUwMjM1M15BMl5BanBnXkFtZTcwNjU2MjU2MQ@@._V1_.jpg
tt0021884,Frankenstein,"iTunes, Google Play, Amazon Instant Video",https://m.media-amazon.com/images/M/MV5BMTQ0Njc1MjM0OF5BMl5BanBnXkFtZTgwNTY2NTUyMjE@._V1_.jpg
tt0347304,Kal Ho Naa Ho,"Netflix, Amazon Prime Video, Google Play, iTunes",https://m.media-amazon.com/images/M/MV5BOTRmMjg1NTItNmEwNi00MWNjLWFjNDYtNTJjNzkwZmNkMGUwXkEyXkFqcGdeQXVyNTE0MDc0NTM@._V1_.jpg
tt0104797,Malcolm X,"Amazon Instant Video, iTunes, Google Play",https://m.media-amazon.com/images/M/MV5BZDkzOTFmMTUtMmI2OS00MDE4LTg5YTUtODMwNDMzNmI5OGYwL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg
tt0093773,Predator,"Amazon Instant Video, Google Play, iTunes, Amazon Prime Video",https://m.media-amazon.com/images/M/MV5BY2QwYmFmZTEtNzY2Mi00ZWMyLWEwY2YtMGIyNGZjMWExOWEyXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_.jpg
tt2802154,Leviathan,"Amazon Instant Video, Google Play, iTunes",https://m.media-amazon.com/images/M/MV5BNDBhNmQ3MDYtZDFkYS00MWIwLTg4OGQtNTYxNGIwNGNhNjBmL2ltYWdlXkEyXkFqcGdeQXVyMjgyNjk3MzE@._V1_.jpg
tt0051378,Lift to the Scaffold,"iTunes, Amazon Instant Video",https://m.media-amazon.com/images/M/MV5BODk4MTkxMDE1Ml5BMl5BanBnXkFtZTgwNjE0NjEzOTE@._V1_.jpg
tt0103639,Aladdin,"Amazon Instant Video, Disney+, Google Play, iTunes",https://m.media-amazon.com/images/M/MV5BY2Q2NDI1MjUtM2Q5ZS00MTFlLWJiYWEtNTZmNjQ3OGJkZDgxXkEyXkFqcGdeQXVyNTI4MjkwNjA@._V1_.jpg
tt8367814,The Gentlemen,"Amazon Instant Video, Google Play, iTunes, Netflix",https://m.media-amazon.com/images/M/MV5BMTlkMmVmYjktYTc2NC00ZGZjLWEyOWUtMjc2MDMwMjQwOTA5XkEyXkFqcGdeQXVyNTI4MzE4MDU@._V1_.jpg
tt3281548,Little Women,"iTunes, Google Play, Amazon Instant Video",https://m.media-amazon.com/images/M/MV5BY2QzYTQyYzItMzAwYi00YjZlLThjNTUtNzMyMDdkYzJiNWM4XkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_.jpg
tt0042041,White Heat,"iTunes, Google Play, Amazon Instant Video",https://m.media-amazon.com/images/M/MV5BZmI5NTA3MjItYzdhMi00MWMxLTg3OWMtYWQyYjg5MTFmM2U0L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_.jpg
tt0100150,Miller's Crossing,"Amazon Instant Video, Google Play, iTunes",https://m.media-amazon.com/images/M/MV5BMTY2Njk3MTAzM15BMl5BanBnXkFtZTgwMTY5Mzk4NjE@._V1_.jpg
tt0325980,Pirates of the Caribbean: The Curse of the Black Pearl,"Amazon Instant Video, iTunes, Google Play, Disney+",https://m.media-amazon.com/images/M/MV5BNGYyZGM5MGMtYTY2Ni00M2Y1LWIzNjQtYWUzM2VlNGVhMDNhXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_.jpg
tt0026029,The Thirty-Nine Steps,"Amazon Instant Video, iTunes",https://m.media-amazon.com/images/M/MV5BMTY5ODAzMTcwOF5BMl5BanBnXkFtZTcwMzYxNDYyNA@@._V1_.jpg
tt1454029,The Help,"iTunes, Google Play, Amazon Instant Video",https://m.media-amazon.com/images/M/MV5BMTM5OTMyMjIxOV5BMl5BanBnXkFtZTcwNzU4MjIwNQ@@._V1_.jpg
tt2245084,Big Hero 6,"iTunes, Google Play, Amazon Instant Video, Disney+",https://m.media-amazon.com/images/M/MV5BMDliOTIzNmUtOTllOC00NDU3LWFiNjYtMGM0NDc1YTMxNjYxXkEyXkFqcGdeQXVyNTM3NzExMDQ@._V1_.jpg
tt0050986,Wild Strawberries,"Amazon Instant Video, iTunes",https://m.media-amazon.com/images/M/MV5BYWQxYzdhMDMtNjAyZC00NzE0LWFjYmQtYjk0YzMyYjA5NzZkXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_.jpg
tt1754656,The Little Prince,"Amazon Instant Video, iTunes, Google Play",https://m.media-amazon.com/images/M/MV5BNjg0OTM5OTQyNV5BMl5BanBnXkFtZTgwNDg5NDQ0NTE@._V1_.jpg
tt0369702,The Sea Inside,"Amazon Instant Video, Google Play, iTunes",https://m.media-amazon.com/images/M/MV5BMjE0NDk2NjgwMV5BMl5BanBnXkFtZTYwMTgyMzA3._V1_.jpg
tt0260991,Joint Security Area,"Amazon Instant Video, Google Play, iTunes",https://m.media-amazon.com/images/M/MV5BMjAwNjYwNjgzMl5BMl5BanBnXkFtZTgwMDM0NTgwMzE@._V1_.jpg
tt0092965,Empire of the Sun,"Amazon Instant Video, Google Play, iTunes",https://m.media-amazon.com/images/M/MV5BMmQwNzczZDItNmI0OS00MjRmLTliYWItZWIyMjk1MTU4ZTQ4L2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_.jpg
tt0140888,,,https://m.media-amazon.com/images/M/MV5BMWE3MzRmYzctNWMwZS00ZmZkLWE3MzEtZTNjNjU0MmYxYTRkXkEyXkFqcGdeQXVyMTE2OTg4Mjg@._V1_.jpg
tt2358891,The Great Beauty,"Amazon Instant Video, Google Play, iTunes",https://m.media-amazon.com/images/M/MV5BMWU5NmE2ZTUtYzhkMi00N2JmLWJhODgtM2NhNWU5ZWE5MTRlXkEyXkFqcGdeQXVyNDE5MTU2MDE@._V1_.jpg
tt0075148,Rocky,"Amazon Instant Video, iTunes, Google Play",https://m.media-amazon.com/images/M/MV5BNTBkMjg2MjYtYTZjOS00ODQ0LTg0MDEtM2FiNmJmOGU1NGEwXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_.jpg
tt0363163,Downfall,"iTunes, Amazon Instant Video, Google Play",https://m.media-amazon.com/images/M/MV5BMTU0NTU5NTAyMl5BMl5BanBnXkFtZTYwNzYwMDg2._V1_.jpg
tt0114369,Seven,"iTunes, Google Play, Amazon Instant Video",https://m.media-amazon.com/images/M/MV5BOTUwODM5MTctZjczMi00OTk4LTg3NWUtNmVhMTAzNTNjYjcyXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_.jpg
tt0292490,Dil Chahta Hai,"Amazon Prime Video, Google Play, iTunes, Netflix",https://m.media-amazon.com/images/M/MV5BYjlhY2ZiYzgtNGZlNS00NjJmLTg1MWUtZDUyNGY0NjhhNGM4XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_.jpg
