id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,poster
tt1699755,Movie,Peeples,,,,"October 1, 2021",2013,PG-13,95 min,"Comedy, Romance",Sparks fly when Wade Walker (Craig Robinson) crashes the preppy Peeples annual reunion in the Hamptons to ask for their precious daughter Grace's (Kerry Washington) hand in marriage,https://m.media-amazon.com/images/M/MV5BMTQwODU0MDM4Ml5BMl5BanBnXkFtZTcwMTA5MDkzOQ@@._V1_.jpg
tt0238546,Movie,Queen of the Damned,,,,"October 1, 2021",2002,R,101 min,Horror,"After a decades-long slumber, the vampire Lestat becomes a rock star whose music awakens the queen of all vampires, Akasha, who embarks on a mission to make Lestat her king.",https://m.media-amazon.com/images/M/MV5BMTYxNDEyMzEzMV5BMl5BanBnXkFtZTYwMDM1NjA3._V1_.jpg
tt0087968,Movie,Racing With the Moon,,,,"October 1, 2021",1984,PG,108 min,"Comedy, Drama, Romance","On the brink of adulthood in small-town Northern California, teens Henry and Nicky try to have a last hurrah before joining the Marines, who are off fighting in World War II. Soon the two youngsters find themselves in a grown-up world all too quickly.",https://m.media-amazon.com/images/M/MV5BZDRhOGM2MzYtMjNmNC00MDFhLWEwY2EtM2Q5OGIwNDYxYzQ1XkEyXkFqcGdeQXVyMTUzMDUzNTI3._V1_.jpg
tt0089901,Movie,Remo Williams: The Adventure Begins,,,,"October 1, 2021",1985,PG-13,121 min,"Action, Adventure",A New York City cop is recruited by a super-secret quasi-governmental agency to avenge society's wrongs by being trainded by a Korean Sinanju master.,https://m.media-amazon.com/images/M/MV5BMzQzNjc4NDAtMTZmMC00NDUzLTg5MDctMWUzZTVkY2Y1NTE1XkEyXkFqcGdeQXVyMjcwNDczMjY@._V1_.jpg
tt1855325,Movie,Resident Evil: Retribution,,,,"October 1, 2021",2012,R,96 min,"Action, Adventure, Horror",Alice fights alongside a resistance movement to regain her freedom from an Umbrella Corporation testing facility.,https://m.media-amazon.com/images/M/MV5BYmY0NjcwMWMtN2MyNC00ZmZjLWEwZTAtM2ExYWE1NDUwNWQyXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_.jpg
tt0128445,Movie,Rushmore,,,,"October 1, 2021",1998,R,93 min,"Comedy, Teen",An overachieving prep-school youth wages war for the affections of a pretty teacher in this Wes Anderson comedy.,https://m.media-amazon.com/images/M/MV5BODVhNjAzM2EtMzcyMi00YzA2LWIzMTEtNDYyZTk4MWU4YjBjXkEyXkFqcGdeQXVyNjk1Njg5NTA@._V1_.jpg
tt1172445,Movie,SCB: Calzaghe vs. Lacy,,,,"October 1, 2021",2006,,,Sports,Super middleweight Joe Calzaghe vs. Jeff Lacy. Classic fight.,https://m.media-amazon.com/images/M/MV5BNDRkYmE3MjUtODkwYi00ZDA3LWJkMDYtYWM3ZDMyYTNmOWNhXkEyXkFqcGdeQXVyNzA3MDMwNDM@._V1_.jpg
tt0286106,Movie,Signs,,,,"October 1, 2021",2002,PG-13,107 min,"Horror, Science Fiction, Thriller",Unexplained crop circles foreshadow frightening events for a Farmer (Mel Gibson) and his family.,https://m.media-amazon.com/images/M/MV5BNDUwMDUyMDAyNF5BMl5BanBnXkFtZTYwMDQ3NzM3._V1_.jpg
tt0108160,Movie,Sleepless in Seattle,,,,"October 1, 2021",1993,PG,105 min,"Comedy, Romance",A man's son calls into a radio show to find his widowed father a new wife.,https://m.media-amazon.com/images/M/MV5BNWY1MDJkZGUtZTE2OS00ODZiLTlmNzQtMDZjNzM2ZjkwM2QxXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_.jpg
tt0208092,Movie,Snatch,,,,"October 1, 2021",2000,R,103 min,"Action, Adventure, Comedy","Unscrupulous boxing promoters, violent bookmakers, a Russian gangster, incompetent amateur robbers, and supposedly Jewish jewelers fight to track down a priceless stolen diamond in this crime comedy.",https://m.media-amazon.com/images/M/MV5BMTA2NDYxOGYtYjU1Mi00Y2QzLTgxMTQtMWI1MGI0ZGQ5MmU4XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_.jpg
tt0114508,Movie,Species,,,,"October 1, 2021",1995,R,109 min,"Horror, Science Fiction, Thriller",A gorgeous human/alien mutant escapes and goes on a bloody rampage of mating and murder in this gripping sci-fi thriller.,https://m.media-amazon.com/images/M/MV5BMjEzOTkxNTcyM15BMl5BanBnXkFtZTcwOTk0MjI3NA@@._V1_.jpg
tt0120841,Movie,Species II,,,,"October 1, 2021",1998,R,93 min,"Action, Adventure, Horror",An astronaut returns from Mars carrying deadly alien DNA that spawns bloodthirsty mutants in this scary sequel.,https://m.media-amazon.com/images/M/MV5BN2JlNDI2ZTMtNTU4Ny00NGU0LWJmNDMtMWRjZjQ5N2ZiOTFkXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_.jpg
tt0410650,Movie,Species III,,,,"October 1, 2021",2004,R,112 min,"Action, Adventure, Drama","In the ongoing fight for supremacy between mankind and the human-alien hybrids, a fatal hybrid weakness has given humans the advantage.",https://m.media-amazon.com/images/M/MV5BMTYzMzExODAzNl5BMl5BanBnXkFtZTcwMDI4MDM3NA@@._V1_.jpg
tt0844894,Movie,Species: The Awakening,,,,"October 1, 2021",2007,TV-MA,98 min,"Science Fiction, Thriller",A college professor discovers she's actually a human/alien hybrid whose monstrous side begins to emerge in this fourth 'Species' film.,https://m.media-amazon.com/images/M/MV5BMTMwNjA1OTAzOF5BMl5BanBnXkFtZTcwNjgxMTM4NA@@._V1_.jpg
tt0084726,Movie,Star Trek II: The Wrath of Khan,,,United States,"October 1, 2021",1982,PG,113 min,"Action, Adventure, Classics","Admiral James T. Kirk is still in charge of a space fleet, but from behind a desk. Dr. McCoy and Mr. Spock convince him to take on a mission which sounds simple, but with the mysterious Khan, things get a little tricky.",https://m.media-amazon.com/images/M/MV5BNmZiZmM2OTUtZDlmOC00YzYyLThkMGEtZWFkMjJmM2EwZDVkXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_.jpg
tt0088170,Movie,Star Trek III: The Search for Spock,,,United States,"October 1, 2021",1984,PG,105 min,"Action, Adventure, Family","Admiral Kirk's defeat of Khan and the creation of the Genesis planet are empty victories. Spock is dead and McCoy is inexplicably being driven insane. Then a visit from Sarek, Spock's father, provides a startling revelation.",https://m.media-amazon.com/images/M/MV5BMmFiMTczYjgtMWQwOC00MjFlLWFlZjUtMjJjNTcxNjAzY2Q1XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_.jpg
tt0092007,Movie,Star Trek IV: The Voyage Home,,,,"October 1, 2021",1986,PG,119 min,"Action, Adventure, Family","It's the 23rd century and a mysterious power is threatening Earth by evaporating the oceans and destroying the atmosphere. To save mankind, Capt. Kirk and the rest of the Starship Enterprise crew travel back in time to 1986 San Francisco. In HD.",https://m.media-amazon.com/images/M/MV5BZmU3ZGE3NzEtYTdmYi00YTYxLWIxYTItZGY5YjFlOTA2NWI3XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_.jpg
tt0098382,Movie,Star Trek V: The Final Frontier,,,United States,"October 1, 2021",1989,PG,106 min,"Action, Adventure, Family","In this classic movie spin off from the TV series, Captain Kirk and his crew must deal with Spock's long-lost half-brother who hijacks the Enterprise for an obsessive search for God at the center of the galaxy. Stars William Shatner and Leonard Nimoy.",https://m.media-amazon.com/images/M/MV5BZmUzNjYzZDEtMWQ1Ny00OGIxLTk4MTktMzU5NTZmZjk5MTQyXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_.jpg
tt0102975,Movie,Star Trek VI: The Undiscovered Country,,,United States,"October 1, 2021",1991,PG,110 min,"Action, Adventure, Family",The crews of the Enterprise and the Excelsior must stop a plot to prevent a peace treaty between the Klingon Empire and the Federation.,https://m.media-amazon.com/images/M/MV5BYzJiZDdmODQtMDM0Yi00ZTcwLWJjMjItM2QxOWJjZDdmYmQ5XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_.jpg
tt0117731,Movie,Star Trek VIII: First Contact,,,,"October 1, 2021",1996,PG-13,111 min,"Action, Adventure, Family","Led by their seductive and sadistic queen, the Borg are headed to Earth with a devious plan to alter history. Picard's last encounter with the Borg almost killed him. Now, he wants vengeance. But how far will he go to get it?",https://m.media-amazon.com/images/M/MV5BYzMzZmE3MTItODYzYy00YWI5LWFkNWMtZTY5NmU2MDkxYWI1XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_.jpg
tt0111280,Movie,Star Trek: Generations,,,,"October 1, 2021",1994,PG,118 min,"Action, Adventure, Family",Capt. Kirk and Capt. Picard team up to thwart mad Dr. Soran's quest for the Nexus of joy.,https://m.media-amazon.com/images/M/MV5BOTk5Mjg4MzktZTczNC00ZWI3LWFlNjgtNjgwZDQwOGU5NmQ3XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_.jpg
tt0120844,Movie,Star Trek: Insurrection,,,United States,"October 1, 2021",1998,PG,103 min,"Action, Adventure, Family","When the crew of the Enterprise learn of the federation plot against the inhabitants of a unique planet, Capt. Picard begins an open rebellion.",https://m.media-amazon.com/images/M/MV5BNWEzZDI0NjEtY2FkMC00ZjQwLWI2YzgtZDEyMzMwZmRlZDlhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg
tt0253754,Movie,Star Trek: Nemesis,,,,"October 1, 2021",2002,PG-13,117 min,"Action, Adventure, Science Fiction",Capt. Jean-Luc Picard meets his match in a Reman rebel leader who is his evil clone in this thrilling 'Star Trek' adventure.,https://m.media-amazon.com/images/M/MV5BMjAxNjY2NDY3NF5BMl5BanBnXkFtZTcwMjA0MTEzMw@@._V1_.jpg
tt0079945,Movie,Star Trek: The Motion Picture,,,United States,"October 1, 2021",1979,PG,130 min,"Action, Adventure, Family","This first Star Trek film reunites the U.S.S. Enterprise's original crew. Capt. James T. Kirk now an admiral, and his crew must save humanity from an alien ship steadily approaching Earth and destroying everything in its path.",https://m.media-amazon.com/images/M/MV5BNjk1ZjAyZjktZTY4YS00NDY3LWIwMzktMjZiNGIzODFiZDVmXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_.jpg
tt0256415,Movie,Sweet Home Alabama,,,,"October 1, 2021",2002,TV-14,104 min,"Comedy, Romance",A fashion designer (Reese Witherspoon) demands a divorce from her husband (Josh Lucas).,https://m.media-amazon.com/images/M/MV5BMjEwMjIwMDQ4OV5BMl5BanBnXkFtZTYwNzc3OTY3._V1_.jpg
tt0428038,Movie,Sweet Land,,,,"October 1, 2021",2005,PG,111 min,"Drama, Romance","At her husband's funeral, a woman retells her life story to her grandson going back to her arrival from Germany in 1920 to a pre-arranged marriage with a Norwegian farmer in rural Minnesota.",https://m.media-amazon.com/images/M/MV5BNzIxMzcwNjY3Ml5BMl5BanBnXkFtZTcwMTc4MjM3NA@@._V1_.jpg
tt0144096,Movie,The Extreme Adventures of Super Dave,,,,"October 1, 2021",2000,PG,91 min,Comedy,A klutzy but legendary stuntman named Super Dave comes out of retirement to help raise money for a heart operation for his girlfriend's son.,https://m.media-amazon.com/images/M/MV5BMTExNzEwOTU1NzVeQTJeQWpwZ15BbWU2MDMxNzIyOQ@@._V1_.jpg
tt0457939,Movie,The Holiday,,,,"October 1, 2021",2006,PG-13,136 min,"Comedy, Drama, Romance",From writer/director Nancy Meyers comes a romantic comedy about two women on opposite sides of the globe who swap houses only to discover that a change of address can really change their lives.,https://m.media-amazon.com/images/M/MV5BMTI1MDk4MzA2OF5BMl5BanBnXkFtZTYwMjQ3NDc3._V1_.jpg
tt1392170,Movie,The Hunger Games,,,,"October 1, 2021",2012,TV-14,181 min,"Action, Adventure, Science Fiction","Every year in the ruins of what was once North America, the nation of Panem forces each of its twelve districts to send a teenage boy and girl to compete in the Hunger Games.",https://m.media-amazon.com/images/M/MV5BMjA4NDg3NzYxMF5BMl5BanBnXkFtZTcwNTgyNzkyNw@@._V1_.jpg
tt1951264,Movie,The Hunger Games: Catching Fire,,,,"October 1, 2021",2013,TV-14,182 min,"Action, Adventure, Science Fiction","After arriving safely home from their unprecedented victory in the 74th Annual Hunger Games, Katniss and Peeta discover they must do a quick turnaround and begin a Victors Tour.",https://m.media-amazon.com/images/M/MV5BMTAyMjQ3OTAxMzNeQTJeQWpwZ15BbWU4MDU0NzA1MzAx._V1_.jpg
tt1951265,Movie,"The Hunger Games: Mockingjay, Part 1",,,,"October 1, 2021",2014,TV-14,108 min,"Action, Adventure, Science Fiction",Katniss fights for Peeta and a nation moved by her courage.,https://m.media-amazon.com/images/M/MV5BMTcxNDI2NDAzNl5BMl5BanBnXkFtZTgwODM3MTc2MjE@._V1_.jpg
tt1951266,Movie,"The Hunger Games: Mockingjay, Part 2",,,,"October 1, 2021",2015,TV-14,128 min,"Action, Adventure, Family","With Panem in a full scale war, Katniss confronts President Snow. Katniss goes off on a mission with a unit from District 13 as they risk their lives to liberate the citizens of Panem, and stage an assassination attempt on President Snow.",https://m.media-amazon.com/images/M/MV5BNjQzNDI2NTU1Ml5BMl5BanBnXkFtZTgwNTAyMDQ5NjE@._V1_.jpg
tt0120746,Movie,The Mask of Zorro,,,,"October 1, 2021",1998,PG-13,138 min,"Action, Adventure","When a power-crazed despot schemes to buy California from Mexico, it takes two Zorros - the legendary Don Diego de la Vega (Anthony Hopkins) and his successor Alejandro Murrieta (Antonio Banderas) - to defeat the tyrant's unscrupulous plans.",https://m.media-amazon.com/images/M/MV5BMzg4ZjQ4OGUtZjkxMi00Y2I2LWEzNTAtODI2ZjkxMGVjNTQwXkEyXkFqcGdeQXVyNjgxNTAwNjQ@._V1_.jpg
tt0841032,Movie,The Perfect Holiday,,,,"October 1, 2021",2007,PG,96 min,"Comedy, Drama, Family",Romance blooms when a little girl asks a department-store Santa (Morris Chestnut) to fulfill her divorced mother's (Gabrielle Union) fondest wish for Christmas.,https://m.media-amazon.com/images/M/MV5BMTIwODIxMTM5N15BMl5BanBnXkFtZTYwMjk4MDM4._V1_.jpg
tt16030542,Movie,The Recruit,,,,"October 1, 2021",2003,PG-13,115 min,"Action, Thriller",Twist-filled thriller about a CIA agent who takes a young trainee under his wing and tasks him with rooting out a mole in the agency.,https://m.media-amazon.com/images/M/MV5BNTk4YmE2N2UtNWEyNi00MjAzLThkYjgtYzVhMWJhYzUyNTc1XkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_.jpg
tt0073629,Movie,The Rocky Horror Picture Show,,,,"October 1, 2021",1975,R,99 min,"Comedy, Music",A newly engaged couple break down and spend the night at the mansion home of Dr. Frank-N-Furter.,https://m.media-amazon.com/images/M/MV5BOGIzYjM3YzMtMjk5ZS00NDY2LTllMjEtNjYwZjhmMDNhMDBkXkEyXkFqcGdeQXVyODUzMjQxMTA@._V1_.jpg
tt0055701,Movie,The Saint,,,United States,"October 1, 2021",1997,PG-13,116 min,"Action, Adventure, Drama","Want someone to infiltrate a top-secret organiz ation or steal a scientific formula that could change the world? For the right price, The Saint's your man.",https://m.media-amazon.com/images/M/MV5BMmI4NjM0ZmQtZGMwNS00MDYxLTg5NjAtYzQ2YzZmNTkxODJmXkEyXkFqcGdeQXVyMjExMjk0ODk@._V1_.jpg
tt0076752,Movie,The Spy Who Loved Me,,,United Kingdom,"October 1, 2021",1977,PG,126 min,"Action, Adventure","When British and Russian subs start vanishing, 007 teams up with Russia’s top spy to do battle with a menacing, steel-toothed, 7’2” henchman, Jaws, and thwart archvillain Karl Stromberg’s plans for destroying the world with nuclear bombs.",https://m.media-amazon.com/images/M/MV5BZDJhOTgyMTUtMDVhOS00MzRlLTk0MjYtYjI5NzhhMTExMTc1XkEyXkFqcGdeQXVyNDY2MTk1ODk@._V1_.jpg
tt0072251,Movie,The Taking of Pelham 1 2 3,,,"United States, United Kingdom","October 1, 2021",2009,R,106 min,"Action, Adventure, Black Stories","Armed men hijack a New York City subway train, holding the passengers hostage in return for a ransom, and turning an ordinary day's work for dispatcher Walter Garber into a face-off with the mastermind behind the crime.",https://m.media-amazon.com/images/M/MV5BMjE1NDY0NDk3Ml5BMl5BanBnXkFtZTcwMTAzMTM3NA@@._V1_.jpg
tt0094226,Movie,The Untouchables,,,,"October 1, 2021",1987,R,119 min,"Classics, Crime, Drama",This theatrical feature is based on the popular TV series about the campaign of U.S. Prohibition Bureau agent Eliot Ness to smash the beer and booze empire of Al Capone in 1920s Chicago.,https://m.media-amazon.com/images/M/MV5BYTVjYWJmMWQtYWU4Ni00MWY3LWI2YmMtNTI5MDE0MWVmMmEzL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg
tt0368447,Movie,The Village,,,,"October 1, 2021",2004,PG-13,108 min,"Horror, Thriller",An idyllic village is threatened by creatures in the woods nearby.,https://m.media-amazon.com/images/M/MV5BOWYxY2NjNzQtNWM2OC00MjU4LTg4MDMtMzllMzBmMDJhMTE5XkEyXkFqcGdeQXVyNjYyMTYxMzk@._V1_.jpg
tt10222764,Movie,The Vow,,,,"October 1, 2021",2012,TV-14,104 min,"Drama, Romance","Inspired by a true story, The Vow tells the tale of a husband (Channing Tatum) who must regain the love of his wife (Rachel McAdams) after a coma steals the past five years of her memories.",https://m.media-amazon.com/images/M/MV5BMmUwNzUwZGQtOTZlMi00ZTYwLWI5NDctNThmNTAwZjMwZjlkXkEyXkFqcGdeQXVyMTAyMjQ3NzQ1._V1_.jpg
tt0070791,Movie,Theater of Blood,,,,"October 1, 2021",1973,R,104 min,"Comedy, Horror, News",Vincent Price is a crazed Shakespearean actor who adds murder to his repertoire when he takes gruesome revenge on the critics who slighted him. In HD.,https://m.media-amazon.com/images/M/MV5BMzRlMTkyN2UtMTM5Ny00NzlmLWI2YWItMzllNTExMjMyYzE4XkEyXkFqcGdeQXVyODc0OTEyNDU@._V1_.jpg
tt0100802,Movie,Total Recall,,,,"October 1, 2021",2012,TV-14,118 min,"Action, Adventure, Science Fiction",A factory worker becomes a hunted man after a procedure goes awry that would convert his dreams of life as a spy into real memories.,https://m.media-amazon.com/images/M/MV5BYzU1YmJjMGEtMjY4Yy00MTFlLWE3NTUtNzI3YjkwZTMxZjZmXkEyXkFqcGdeQXVyNDc2NjEyMw@@._V1_.jpg
tt1842530,Movie,Unforgettable,,,,"October 1, 2021",2017,R,100 min,"Drama, Thriller","When her ex-husband announces that he plans to remarry, a woman sets out to destroy his new bride.",https://m.media-amazon.com/images/M/MV5BMTYwMzU5NDM5Ml5BMl5BanBnXkFtZTcwMjkyOTYzNg@@._V1_.jpg
tt1976009,Movie,Victor Frankenstein,,,"United Kingdom, Canada, United States","October 1, 2021",2015,PG-13,110 min,"Drama, Horror",The story of Frankenstein and his monster is brought to eye-popping new life in this lavish update with Daniel Radcliffe and James McAvoy.,https://m.media-amazon.com/images/M/MV5BODA5MDc2NDI5OF5BMl5BanBnXkFtZTgwNDYzMTA2NjE@._V1_.jpg
tt0473308,Movie,Waitress,,,,"October 1, 2021",2007,PG-13,108 min,"Comedy, Drama, Romance","Late filmmaker Adrienne Shelly's funny, poignant tale of a small-town waitress caught in the middle of some big-time problems.",https://m.media-amazon.com/images/M/MV5BMTc4ODI2MjU2M15BMl5BanBnXkFtZTcwOTAzNzU0MQ@@._V1_.jpg
tt0111693,Movie,When A Man Loves A Woman,,,,"October 1, 2021",1994,R,126 min,"Drama, Romance",A married couple is on shaky grounds due to a drinking problem.,https://m.media-amazon.com/images/M/MV5BYzNhNmM2MGMtM2VjMS00ZTRlLWEwODItNTllMGM1ZTk2MTNkXkEyXkFqcGdeQXVyNjYyMTYxMzk@._V1_.jpg
tt3612320,Movie,Within,,,,"October 1, 2021",2016,R,88 min,"Horror, Thriller",A widower moves into a new house and learns that the previous owners mysteriously vanished.,https://m.media-amazon.com/images/M/MV5BYmUzODljMWItNWI5Ni00NWFmLWJkNWEtZTNlOWJiZjJkYTQ3XkEyXkFqcGdeQXVyMjI0Mjg2NzE@._V1_.jpg
tt4670016,Movie,Wolves at the Door,,,,"October 1, 2021",2016,R,72 min,"Drama, Horror, Thriller",Four friends endure a horrifying home invasion in the Hollywood Hills in 1969.,https://m.media-amazon.com/images/M/MV5BMTAzNjcxMDEzODReQTJeQWpwZ15BbWU4MDE2ODQ5MzAy._V1_.jpg
tt0804555,Movie,Wrong Turn 2: Dead End,,,,"October 1, 2021",2007,R,96 min,"Drama, Horror, Thriller",Contestants in a reality show find themselves playing a game of life-or-death when they encounter a band of inbred hillbilly cannibals.,https://m.media-amazon.com/images/M/MV5BYmZiZDExZGMtM2RjMy00ZGExLWFiOGUtNjk5NjE4OWY1MzNhXkEyXkFqcGdeQXVyNTk1ODg5ODA@._V1_.jpg
tt1870885,Movie,L.A. Rams Cheerleaders: Making the Squad,,,,"September 30, 2021",2021,,,News,"Join us as we follow three candidates as they audition to be part of the LA Rams Cheerleaders. Jacqueline, the cheerleading vet hoping to secure a spot on the team again. Jose, the college grad who flew cross country to take a chance on his dream. Amanda, a lifelong dancer who is hoping her years of hard work will pay off.",
tt1949875,Movie,True Crime: The Murder of Monica Leech,,,,"September 30, 2021",2021,,,"Crime, Documentaries","The renewed hunt for the men wanted for the 1997 murder of bank teller Monica Leech during a robbery in quiet Thousand Oaks, California. The wanted men are members of one of L.A.’s largest and most violent street gangs. Were they inspired by a Hollywood blockbuster movie and does decades old DNA evidence hold the clue to finally putting them behind bars?",https://m.media-amazon.com/images/M/MV5BMzliMDY4ZWYtNjk4MC00N2EyLTkyNGUtZjJiNWUyZmJkZjM0XkEyXkFqcGdeQXVyOTMwMTgzNjM@._V1_.jpg
