id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,poster
tt0108588,Movie,Woman Of Desire,Robert Ginty,"Jeff Fahey, Bo Derek",,,1994,R,99 min,"Drama, Suspense","A yacht captain, Jack Lynch, is accused of murdering his boss and raping the victim's wife, Christina Ford. Nothing is how it first appears. Jack seeks the help of veteran attorney Walter J. Hill to help prove his innocence.",https://m.media-amazon.com/images/M/MV5BMjkyZDIyNWItNzA3OS00YzNkLTljN2QtM2E2MWVmYmJkOGIwXkEyXkFqcGdeQXVyNDc4MzY0Nzk@._V1_.jpg
tt7189780,Movie,Woke Up Like This,John Elbert Ferrer,"Vhong Navarro, Lovi Poe",,,2017,13+,104 min,Comedy,"A story about Nando, who's a dutiful son and breadwinner to his family, and Sabrina, a rich kid and one of the top models in the country. While both prepare for their biggest breaks, these two strangers wake up one day in an extraordinary circumstance, switching bodies with each other. Philippines Tagalog movie.",https://m.media-amazon.com/images/M/MV5BOTRiN2FhYzctYzg3ZS00NzEzLWExNjUtMThhYzczMDE5OTYxXkEyXkFqcGdeQXVyNTI5NjIyMw@@._V1_.jpg
tt0032138,Movie,"Wizard of Loneliness, The",Jenny Bowen,"Lukas Haas, Lea Thompson",,,1988,PG-13,111 min,Drama,"Twelve year old Wendell is a confirmed cynic, sent to his grandparents Vermont farm during World War II. His only desire is to steal enough money to run away, until his loving grandparents, and young Aunt Sybil involve him in their lives.",https://m.media-amazon.com/images/M/MV5BNjUyMTc4MDExMV5BMl5BanBnXkFtZTgwNDg0NDIwMjE@._V1_.jpg
tt0011870,Movie,Within Our Gates,Oscar Micheaux,"Evelyn Preer, Flo Clements",,,1920,13+,78 min,Drama,"Abandoned by her fiance, an educated negro woman with a shocking past dedicates herself to helping a near bankrupt school for impoverished negro youths.",https://m.media-amazon.com/images/M/MV5BYjcxMWFjNTgtNzAwOC00OTIwLWE1ZTAtOTI3YjI2YWZhODQxXkEyXkFqcGdeQXVyMDY4MzkyNw@@._V1_.jpg
tt0028511,Movie,Winterset,Alfred Santell,"Burgess Meredith, Eduordo Ciannelli",,,1936,NR,77 min,"Action, Drama","Immigrant radical Bartolomeo Romagna is falsely condemned and executed for a payroll robbery. Years later, his son Mio sets out to find the truth of the crime and to bring to account the gangster Trock Estrella.",https://m.media-amazon.com/images/M/MV5BZmIzMmJjZTktNTQwOC00YzJmLTlhZTEtYjA2ZGJhNDU3NDA0XkEyXkFqcGdeQXVyMTY5Nzc4MDY@._V1_.jpg
tt0028510,Movie,Winds Of The Wasteland,Mack V. Wright,"John Wayne, Phyllis Fraser, Lew Kelly, Douglas Cosgrove, Lane Chandler, Sam Flint, Bob Kortman, Ed Cassidy, Jon Hall, Merrill McCormick, Christian J. Frank, Jack Rockwell, Arthur Millett, Tracy Layne, Yakima Canutt, Horace B. Carpenter, Herman Hack, Henry Hall, Lloyd Ingraham, Jack Ingram, Cliff Lyons, Murdock MacQuarrie, Clyde McClary, Bud McClure, Art Mix, George Morrell, Bud Pope, Francis Walker, Joe Yrigoyen",,,1936,13+,55 min,Western,Wayne is the head of a stagecoach company and he and his friend fix up a stagecoach and compete with others for government contracts in the days of the Pony Express. The Duke was beginning to show more polish and confidence in this film and his fans will enjoy the action.,https://m.media-amazon.com/images/M/MV5BOTYxMWM1YTUtMWI2Yi00ODdjLTkzNDgtNTdmN2I3MjE1NDgyXkEyXkFqcGdeQXVyMDMxMjQwMw@@._V1_.jpg
tt5362988,Movie,Wind,Carroll Ballard,"Matthew Modine, Jennifer Grey, Cliff Robertson, Jack Thompson, Stellan Skarsgård, Rebecca Miller, Ned Vaughn, James Rebhorn, Ron Palillo",,,1992,PG-13,126 min,"Action, Drama, Sports","Will Parker loses the Americas Cup, the worlds biggest sailing prize, to the Australians and decides to form his own syndicate to win it back.",https://m.media-amazon.com/images/M/MV5BMTUyMjU1OTUwM15BMl5BanBnXkFtZTgwMDg1NDQ2MjI@._V1_.jpg
tt6964180,Movie,William the Conqueror,Frederic Compain,,,,2015,13+,53 min,"Documentary, Special Interest","One of the most powerful rulers in all of European history, William the Conqueror, is profiled in this documentary. From his rulership at age eight, to his commanding victory in the battle of Hastings, William reinvented the structure of European royalty. From the battlefield to the royal court, William set the stage for the continent's future. This is his story.",https://m.media-amazon.com/images/M/MV5BZjA0ODE0NjMtN2RlOC00YTc1LTk3NTItZjM5MzQyNTFmZjliXkEyXkFqcGdeQXVyMTAwMzM3NDI3._V1_.jpg
tt10100842,Movie,William Tecumseh Sherman: Beyond the March to the Sea,Jonathan Chase Cook,Jonathan Chase Cook,,,2019,13+,115 min,"Documentary, Special Interest","Soldier, banker, lawyer, professor; William Tecumseh Sherman was more than a Civil War General. Sherman voyaged the world, influenced the California Gold Rush, started banks and Louisiana State University. He advised and entertained presidents, and changed the dynamic of war. Later he set decades of policy in the American West. Few leaders have had such a contentious impact on America as Sherman.",https://m.media-amazon.com/images/M/MV5BYjBkNmFhNzUtZjNkNy00ZjU0LWEyYzUtZTIyOGRhYjU3NDUyXkEyXkFqcGdeQXVyMTAwNzc3NzI2._V1_.jpg
tt11858628,Movie,William Lee Martin: The Nutcracker - A Christmas Stand-up Comedy Spectacular,Brandon Jones,William Lee Martin,,,2019,16+,55 min,"Arts, Entertainment, and Culture, Comedy","The Texas comedian returns with his third television one-hour special talking all things Christmas including traditions, the pitfalls of having family over, and finding the ultimate gift in this one-of-a-kind stand-up special.",https://m.media-amazon.com/images/M/MV5BYmJhZTI3M2QtNWE0Mi00OTZhLTg0YjctMzM0ZGRkZjEwMmY0XkEyXkFqcGdeQXVyMTEyOTg3NTYw._V1_.jpg
tt11858658,Movie,William Lee Martin: Standing in the Middle,Brandon Jones,William Lee Martin,,,2019,18+,58 min,"Arts, Entertainment, and Culture, Comedy, Special Interest","The middle aged, middle class, Texas comedian talks about life, being married, raising his five kids, and surviving in the middle of an America that is always changing.",https://m.media-amazon.com/images/M/MV5BZjViZTYzZTQtNzIxMS00ZjYyLWFjZGQtYWJiMDc3Zjk5MmQ0XkEyXkFqcGdeQXVyMTEyOTg3NTYw._V1_.jpg
tt3699548,Movie,William and Kate: Into the Future,Alan Scales,"Prince William, Kate Middleton",,,2011,ALL,49 min,"Documentary, International, Special Interest","From student to royal girlfriend and then to modern day princess, Kate Middleton has made a remarkable journey. In less than a decade, this normal girl from an ordinary background has won her prince charming and become the prospective Queen of England.",https://m.media-amazon.com/images/M/MV5BMzMxMDU3Njc4M15BMl5BanBnXkFtZTgwNjAxMDgzMDI@._V1_.jpg
tt2204080,Movie,Wildlike,Frank Hall Green,"Bruce Greenwood, Ella Purnell, Brian Geraghty",,,2021,16+,104 min,"Action, Drama","An unlikely friendship forms in the spectacular Alaskan wilderness, giving a runaway girl hope and sanctuary in America's last frontier.",https://m.media-amazon.com/images/M/MV5BMTQ1MDk1MjkyMV5BMl5BanBnXkFtZTgwODk4Mjk2NjE@._V1_.jpg
tt0338559,Movie,Wildfire 7,Jason Bourque,"Tracey Gold, Alexander Walters",,,2002,,95 min,"Action, Drama","A female prison inmate is recruited into a special fire fighting program, only to find her expertise is needed sooner than expected",https://m.media-amazon.com/images/M/MV5BMTVkNjJiMmItZTRlNy00ZDM0LTgwNTEtODJmMjRhM2RjZDg5XkEyXkFqcGdeQXVyNTM3MDMyMDQ@._V1_.jpg
tt0108569,Movie,Wilder Napalm,Glenn Gordon Caron,"Debra Winger, Dennis Quaid, Arliss Howard, M. Emmet Walsh, Jim Varney",,,1993,PG-13,109 min,"Comedy, Science Fiction","Two brothers with the secret power of starting fires with their minds, reunite after years apart, only to find conflict with their differing lifestyles.",https://m.media-amazon.com/images/M/MV5BMGZjMjY5ZWQtZWMxMy00YTM4LTkxMjktNGE0MWVhMmM4MmRjXkEyXkFqcGdeQXVyNjU0NTI0Nw@@._V1_.jpg
tt0078492,Movie,Wild Geese,Andrew V. McLaglen,"Richard Burton, Roger Moore, Richard Harris",,,2012,18+,135 min,Action,"Screen legends Richard Burton, Roger Moore and Richard Harris star as a team of aging mercenaries hired by a wealthy industrialist for one final mission: Recruit and train a squad of desperate commandos, parachute into an unstable African nation, snatch its deposed President from a maximum security army prison, escape via the military-controlled airport, and massacre anyone who gets in their way.",https://m.media-amazon.com/images/M/MV5BZjgxNjJkZTMtNjZkNC00OTQ3LThiNWItMjAzNjM2ODRjYzM2XkEyXkFqcGdeQXVyMzg2MzE2OTE@._V1_.jpg
tt5027202,Movie,Wild Colombia Revealed,Mike Slee,,,,2016,7+,91 min,"Documentary, Special Interest","Nestled at the top of South America, Colombia is a dream for ecologists everywhere. Filmed at over 85 locations with 150 hours of footage, this ambitious natural history feature showcases 38 different species from 20 documented ecosystems. From jaguars in the shadows hunting their prey to the silver arowana fish mouth-brooding its young, this film reveals the wonder and majesty of Colombia.",https://m.media-amazon.com/images/M/MV5BNWZkZjkxYWMtOTk4ZS00YjE5LTkzNjgtOGMxY2NkMTIzMzcwXkEyXkFqcGdeQXVyNDUzNzExOTE@._V1_.jpg
tt0436971,Movie,Why We Fight,Eugene Jarecki,"Gore Vidal, John McCain, Ken Adelman",,,2006,PG-13,99 min,Documentary,"Winner of the 2005 Grand Jury Prize at the Sundance Film Festival, Eugene Jarecki's groundbreaking documentary dissects the political, economic and historic reasons behind our increasingly aggressive military strategy since the end of World War II.",https://m.media-amazon.com/images/M/MV5BMTAwNjc3OTk0OTNeQTJeQWpwZ15BbWU3MDc5MzkyMzE@._V1_.jpg
tt9372786,Movie,Whoop!,Kreeti Gogia,Abish Mathew,India,,2018,18+,64 min,"Arts, Entertainment, and Culture","Abish Mathew is the world's greatest stand-up comedian (*citation needed) and this is the world's greatest stand up special (*this definitely needs a citation). Every great punchline has a great set up! And in this one-hour special, we find out how Abish was set up to be a punchline his whole life.",https://m.media-amazon.com/images/M/MV5BOTlkNjhlZTEtYjNmYi00ZGU2LWE4NGUtNzMzZTA3YWUyY2E2XkEyXkFqcGdeQXVyNzIyNDY3MDk@._V1_.jpg
tt1101624,Movie,Who Wrote the New Testament?,"Caryl Ebenezer, J. Mervyn Williams",,,,2016,ALL,131 min,"Drama, Special Interest","How did a collection of 27 compositions, letters, and narratives come to change the course of history? This feature-length film explores often controversial questions and debates at the heart of modern biblical studies. Who were the people that drove the spread of this seminal Christian text and how do modern scholars interpret the texts and other artifacts at the heart of this mysterious history.","https://m.media-amazon.com/images/M/MV5BMzZkNzVkN2ItMDI5Yy00OTE3LWJiNDQtYjIwYTI0ZTZjN2UxXkEyXkFqcGdeQXVyNjUxMjc1OTM@._V1_QL75_UY207_CR5,0,140,207_.jpg"
tt11566556,Movie,Who Put The Klan Into Ku Klux Klan,Ian Lilley,Neil Oliver,,,2018,13+,59 min,Documentary,"In this surprising documentary, archaeologist and historian Neil Oliver examines the links between racism today in the Deep South and the Scots who first occupied it.",https://m.media-amazon.com/images/M/MV5BMmU3ZTI0NmUtMGI2Yi00ODVjLTk5MzQtZTgxNGQ3ZGE5NTRhXkEyXkFqcGdeQXVyNTM3MDMyMDQ@._V1_.jpg
tt0040966,Movie,Who Killed Doc Robin,Bernard Carr,,,,1948,NR,52 min,Comedy,"A group of people find themselves trapped in a creepy mansion, complete with secret passageways, a mad doctor and a murderous gorilla.",https://m.media-amazon.com/images/M/MV5BODIxNzYxNzYtMDE1NS00ZTUyLWFjMjctNWJjMjE0N2U0YjhiXkEyXkFqcGdeQXVyMDMxMjQwMw@@._V1_.jpg
tt1659261,Movie,Whitney Cummings: Money Shot,John Fortenberry,Whitney Cummings,,,2010,,48 min,"Arts, Entertainment, and Culture, Comedy, Special Interest","Money Shot finds Cummings riffing on a wide range of topics chiefly, the differences between men and women and how both tend to behave in relationships.",https://m.media-amazon.com/images/M/MV5BMTY3NDMyNDkwN15BMl5BanBnXkFtZTgwNDcxMTgwMzE@._V1_.jpg
tt6571548,Movie,White Tiger,Karen Shakhnazarov,"Aleksey Vertkov, Vitaliy Kishchenko, Valeriy Grishko",,,2021,16+,109 min,"Action, Science Fiction","Great Patriotic War, early 1940s. After barely surviving a battle with a mysterious, ghostly-white Tiger tank, Red Army Sergeant Ivan Naydenov becomes obsessed with its destruction.",https://m.media-amazon.com/images/M/MV5BMDVkMDRkMzItN2EyYS00ZTI5LTljYzgtNzRmZDQ0OTQ3M2VjXkEyXkFqcGdeQXVyODk4OTc3MTY@._V1_.jpg
tt10466254,Movie,White Savior: Racism In The American Church,Aaron J. Christopher,Ashe Jaafaru,,,2019,16+,62 min,"Documentary, Faith and Spirituality, Special Interest","Despite the progress many see in the US over the years, it' become increasingly clear that the deep roots of racism and white supremacy continue to run through our political, cultural, and religious institutions. White Savior explores the historic relationship between racism and American Christianity, the ongoing segregation of the church in the US, and the complexities of racial reconciliation.",https://m.media-amazon.com/images/M/MV5BYWE3YmRmMmItMjZmZC00Y2I2LTk4ZTUtZGZkODg0MzNkNzMzXkEyXkFqcGdeQXVyMjM2OTA1OTY@._V1_.jpg
tt0101921,Movie,Whistle Stop,Leonide Moguy,"Ava Gardner, George Raft, Victor McLaglen, Tom Conway, Jorja Curtright",,,1946,13+,84 min,Drama,"This film noir finds sexy and beautiful Mary returning to her small hometown wearing a mink coat, looking for new ways to get money. Soon after, she hooks back up with her old lover Kenny Veech (Raft), but finds he is still an unemployed, lazy drinker and gambler, whospends most of his days at the local nightclub. While at the nightclub, she meets owner Lew Lentz (Conway), and seeing an opportunity, starts an affair with him. Soon Mary has both Kenny and Lew jealous and competing for her, ending up in a couple of fistfights. Lew's bartender, Gitlo (McLaglen) recruits Kenny in a scene to rob Lew of the $15,000 he raised in sponsoring a local carnival. However, Lew finds out about the plot, and has both men framed for murder.",https://m.media-amazon.com/images/M/MV5BOWQ1ZWE0MTQtMmEwOS00YjA3LTgyZTAtNjY5ODEyZTJjNDI2XkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_.jpg
tt4174926,Movie,Where Love Found Me,David Bolt,"Kaitlin Cheung, Andrew Cheney, James Kyson, Brian Fong, Jennifer Klekas, Max Mendoza, Marcus Natividad, Ronnie Lazaro, Madeleine Nicolas",,,2018,PG-13,85 min,"Action, Drama, Special Interest","Daring escapes, hilarious stunts and danger turn a Hollywood director's world upside down when he meets a band of street kids living in the slum. Inspired by true events and filled with laughter and faith, Where Love Found Me invites you to experience the adventures of street life and reimagine the meaning of family.",https://m.media-amazon.com/images/M/MV5BZjg2OTNmNTMtODNlMS00NjdiLWFjODYtNzgzNmRkYjYyYTU3XkEyXkFqcGdeQXVyMjQ4NTMyMDQ@._V1_.jpg
tt6501180,Movie,Where is Chicky? - Chapter Two,William Hoareau,,,,2019,ALL,22 min,"Animation, Kids","Nobody knows where Chicky is exactly. We just know he is cute and deeply naïve. In this compilation, follow Chicky the cartoon bird as he explores the microwave, the espresso machine, the yule log and many more!",https://m.media-amazon.com/images/M/MV5BNzBhYTQ2ZTctZjM3ZS00MzU5LWI1OTUtOTY0OGZlMGU0NmUwXkEyXkFqcGdeQXVyMTI4Nzc2MTkz._V1_.jpg
tt6501180,Movie,Where is Chicky? - Chapter Three,William Hoareau,,,,2019,ALL,22 min,"Animation, Kids","Nobody knows where Chicky is exactly. We just know he is cute and deeply naïve. In this compilation, follow Chicky the cartoon bird as he encounters a magnet, tennis ball launcher, rocket, and many more!",https://m.media-amazon.com/images/M/MV5BNzBhYTQ2ZTctZjM3ZS00MzU5LWI1OTUtOTY0OGZlMGU0NmUwXkEyXkFqcGdeQXVyMTI4Nzc2MTkz._V1_.jpg
tt6105880,Movie,Where is Chicky? - Chapter One,William Hoareau,,,,2019,ALL,22 min,"Animation, Kids","Nobody knows where Chicky is exactly. We just know he is cute and deeply naïve. In this compilation, follow Chicky the cartoon bird as he works his way around the bin, the light bulb, the iron, and many more!",https://m.media-amazon.com/images/M/MV5BODk4ZjVmYmYtZDYwZS00ODg4LTkwZjUtN2Y5ZDJiYzQyMTI3XkEyXkFqcGdeQXVyNDQxNjcxNQ@@._V1_.jpg
tt6501180,Movie,Where is Chicky? - Chapter Four,William Hoareau,,,,2019,ALL,22 min,"Animation, Kids","Nobody knows where Chicky is exactly. We just know he is cute and deeply naïve. In this compilation, follow Chicky the cartoon bird as he plays mini golf, plays in the pinball machine, falls into a birthday cake, and many more!",https://m.media-amazon.com/images/M/MV5BNzBhYTQ2ZTctZjM3ZS00MzU5LWI1OTUtOTY0OGZlMGU0NmUwXkEyXkFqcGdeQXVyMTI4Nzc2MTkz._V1_.jpg
tt1235187,Movie,Where Hands Touch,Amma Asante,"Amandla Stenberg, George McKay, Abbie Cornish",,,2019,PG-13,122 min,"Drama, Young Adult Audience","When the daughter of a white German mother and an African father meets a member of the Hitler Youth - compulsory for all Aryan boys in 1944 Germany, they must battle against the fates laid out before them during the most brutal of times.",https://m.media-amazon.com/images/M/MV5BYjk1ZmVkYzEtMTNhMy00ZDU0LTgwNmQtOWM2M2NmYjZjOTU0XkEyXkFqcGdeQXVyMTA3MzQ4MTc0._V1_.jpg
tt2140663,Movie,When the Lights Go On Again,William K. Howard,"James Lydon, Barbara Belden, Regis Toomey, George Cleveland, Warren Mills, Jill Browning",,,1944,16+,103 min,"Drama, Military and War","Ted and Arline, a young couple in love, decide to impulsively get married, despite the disapproval of their families. However, soon thereafter, Ted is drafted into the army and sent overseas to war. Months later, after suffering and surviving on the front lines, he is sent back home, suffering from shell shock. On the train ride home, Ted goes through the various memories of his life to cope. Once home, he tries to adjust to married life and his friends and loved ones give him the support and love he needs to fully recover. A heart-warming war-time story.",https://m.media-amazon.com/images/M/MV5BMTAwODM1NjM3MDJeQTJeQWpwZ15BbWU4MDI4NDMxMjEy._V1_.jpg
